"","soil_vwc_15cm","wx_par_den15","wx_tempavg15","wx_windspeed15","Sensor_ID","sapflow_2.5cm"
"1",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C1",0.522934426229508
"2",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C10",0.682459016393443
"3",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C11",0.403426229508197
"4",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C12",0.00291176470588235
"5",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C13",0.453196721311475
"6",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C14",0.467180327868852
"7",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C15",0.322360655737705
"8",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C16",4.82450819672131
"9",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C17",0.0010625
"10",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C18",0.35816393442623
"11",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C2",0.611344262295082
"12",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C3",0.31544262295082
"13",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C4",0.371180327868852
"14",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C5",0.00659016393442623
"15",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C6",0.574360655737705
"16",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C7",0.594672131147541
"17",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C8",0.846606557377049
"18",0.362115516669151,815.278163934426,29.6977049180328,0.76359304895082,"C9",0.38283606557377
"19",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C1",0.523508196721311
"20",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C10",0.731934426229508
"21",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C11",0.426819672131148
"22",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C12",0.00207142857142857
"23",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C13",0.46972131147541
"24",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C14",0.504737704918033
"25",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C15",0.362
"26",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C16",5.32788524590164
"27",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C17",0.00118421052631579
"28",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C18",0.390016393442623
"29",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C2",0.646081967213115
"30",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C3",0.387852459016393
"31",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C4",0.377245901639344
"32",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C5",0.00716
"33",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C6",0.627967213114754
"34",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C7",0.628918032786885
"35",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C8",0.837622950819672
"36",0.364705746763934,588.536721311475,22.9396721311475,1.06886751442623,"C9",0.402967213114754
"37",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C1",0.502573770491803
"38",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C10",0.707533333333333
"39",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C11",0.413766666666667
"40",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C12",0.00358536585365854
"41",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C13",0.455672131147541
"42",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C14",0.473409836065574
"43",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C15",0.327491803278689
"44",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C16",1.4624
"45",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C17",0.00173684210526316
"46",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C18",0.37875
"47",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C2",0.619983606557377
"48",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C3",0.345081967213115
"49",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C4",0.359475409836066
"50",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C5",0.00595238095238095
"51",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C6",0.574475409836066
"52",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C7",0.5885
"53",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C8",0.621166666666667
"54",0.35440215142418,723.785737704918,22.5203278688525,1.61357083934426,"C9",0.372229508196721
"55",0.368564877884734,849.893606557377,23.9770491803279,0.856423549216393,"C1",0.526098360655738
"56",0.368564877884734,849.893606557377,23.9770491803279,0.856423549216393,"C10",0.698213114754098
"57",0.368564877884734,849.893606557377,23.9770491803279,0.856423549216393,"C11",0.406540983606557
"58",0.368564877884734,849.893606557377,23.9770491803279,0.856423549216393,"C12",0.00342857142857143
"59",0.368564877884734,849.893606557377,23.9770491803279,0.856423549216393,"C13",0.449409836065574
